latitude,longitude,country code
-75.0,-115.0,AQ
-78.0,-46.0,AQ
-67.0,107.0,AQ
-71.0,161.0,AQ
-70.0,157.0,AQ
-73.0,135.0,AQ
-75.0,-76.0,AQ
-71.0,-64.0,AQ
-78.0,-146.0,AQ
-69.0,157.0,AQ
-83.0,168.0,AQ
-81.0,-21.0,AQ
-76.0,-116.0,AQ
-68.0,47.0,AQ
-85.0,-115.0,AQ
-72.0,19.0,AQ
-69.0,34.0,AQ
-81.0,-20.0,AQ
-86.0,-148.0,AQ
-74.0,68.0,AQ
-69.0,158.0,AQ
-68.0,24.0,AQ
-83.0,-49.0,AQ
-70.0,68.0,AQ
-73.0,-9.0,AQ
-84.0,-54.0,AQ
-68.0,66.0,AQ
-86.0,-147.0,AQ
-83.0,-57.0,AQ
-73.0,160.0,AQ
-79.0,-44.0,AQ
-86.0,-132.0,AQ
-72.0,70.0,AQ
-75.0,-71.0,AQ
-66.0,138.0,AQ
-74.0,-1.0,AQ
-66.0,107.0,AQ
-67.0,64.0,AQ
-80.0,-135.0,AQ
-76.0,-136.0,AQ
-70.0,73.0,AQ
-82.0,159.0,AQ
-70.0,24.0,AQ
-81.0,153.0,AQ
-71.0,24.0,AQ
-85.0,-90.0,AQ
-73.0,-74.0,AQ
-78.0,-61.0,AQ
-76.0,-113.0,AQ
-66.0,95.0,AQ
-70.0,163.0,AQ
-76.0,-133.0,AQ
-77.0,164.0,AQ
-75.0,64.0,AQ
-85.0,-172.0,AQ
-80.0,-25.0,AQ
-72.0,17.0,AQ
-73.0,65.0,AQ
-66.0,51.0,AQ
-80.0,-34.0,AQ
-77.0,-117.0,AQ
-71.0,19.0,AQ
-73.0,-124.0,AQ
-69.0,38.0,AQ
-86.0,-149.0,AQ
-86.0,-152.0,AQ
-73.0,-80.0,AQ
-67.0,119.0,AQ
-85.0,-139.0,AQ
-68.0,64.0,AQ
-86.0,-153.0,AQ
-69.0,-72.0,AQ
-67.0,49.0,AQ
-67.0,60.0,AQ
-85.0,-113.0,AQ
-79.0,-27.0,AQ
-72.0,-78.0,AQ
-75.0,-13.0,AQ
-83.0,-55.0,AQ
-62.0,-61.0,AQ
-84.0,-48.0,AQ
-72.0,-67.0,AQ
-84.0,169.0,AQ
-76.0,-62.0,AQ
-69.0,52.0,AQ
-67.0,130.0,AQ
-71.0,69.0,AQ
-82.0,-52.0,AQ
-81.0,-40.0,AQ
-70.0,37.0,AQ
-85.0,165.0,AQ
-72.0,-96.0,AQ
-86.0,-125.0,AQ
-74.0,-68.0,AQ
-68.0,57.0,AQ
-74.0,-95.0,AQ
-74.0,-103.0,AQ
-85.0,-167.0,AQ
-78.0,-154.0,AQ
-86.0,-145.0,AQ
-74.0,-115.0,AQ
-86.0,-162.0,AQ
-73.0,-64.0,AQ
-71.0,-71.0,AQ
-73.0,-7.0,AQ
-67.0,-180.0,AQ
-77.0,-154.0,AQ
-74.0,-118.0,AQ
-73.0,-66.0,AQ
-85.0,169.0,AQ
-72.0,-12.0,AQ
-66.0,162.0,AQ
-79.0,158.0,AQ
-69.0,14.0,AQ
-82.0,-104.0,AQ
-66.0,137.0,AQ
-80.0,161.0,AQ
-74.0,-8.0,AQ
-82.0,164.0,AQ
-74.0,52.0,AQ
-86.0,-129.0,AQ
-69.0,44.0,AQ
-85.0,-126.0,AQ
-73.0,-97.0,AQ
-76.0,-71.0,AQ
-74.0,161.0,AQ
-75.0,-100.0,AQ
-74.0,64.0,AQ
-76.0,-142.0,AQ
-72.0,106.0,AQ
-78.0,-87.0,AQ
-73.0,76.0,AQ
-79.0,163.0,AQ
-76.0,161.0,AQ
-71.0,8.0,AQ
-75.0,-114.0,AQ
-67.0,117.0,AQ
-62.0,-57.0,AQ
-73.0,-79.0,AQ
-70.0,69.0,AQ
-82.0,-155.0,AQ
-75.0,-98.0,AQ
-86.0,-128.0,AQ
-85.0,163.0,AQ
-79.0,-28.0,AQ
-74.0,-5.0,AQ
-80.0,-19.0,AQ
-70.0,10.0,AQ
-73.0,-72.0,AQ
-74.0,-16.0,AQ
-78.0,-164.0,AQ
-75.0,-70.0,AQ
-74.0,-128.0,AQ
-67.0,127.0,AQ
-73.0,-95.0,AQ
-63.0,-63.0,AQ
-79.0,-87.0,AQ
-68.0,165.0,AQ
-80.0,-27.0,AQ
-69.0,162.0,AQ
-67.0,54.0,AQ
-68.0,-70.0,AQ
-67.0,122.0,AQ
-71.0,147.0,AQ
-80.0,85.0,AQ
-86.0,-131.0,AQ
-70.0,-73.0,AQ
-74.0,-116.0,AQ
-87.0,-124.0,AQ
-71.0,159.0,AQ
-85.0,-122.0,AQ
-86.0,174.0,AQ
-87.0,-164.0,AQ
-66.0,114.0,AQ
-66.0,127.0,AQ
-80.0,-44.0,AQ
-68.0,70.0,AQ
-76.0,-69.0,AQ
-75.0,-19.0,AQ
-75.0,-22.0,AQ
-73.0,-77.0,AQ
-73.0,74.0,AQ
-76.0,-147.0,AQ
-74.0,-102.0,AQ
-79.0,-29.0,AQ
-77.0,-151.0,AQ
-84.0,-86.0,AQ
-72.0,-1.0,AQ
-77.0,-140.0,AQ
-72.0,-72.0,AQ
-86.0,-124.0,AQ
-74.0,-9.0,AQ
-75.0,-9.0,AQ
-84.0,-64.0,AQ
-66.0,125.0,AQ
-75.0,-113.0,AQ
-85.0,-148.0,AQ
-73.0,-63.0,AQ
-81.0,-22.0,AQ
-72.0,21.0,AQ
-67.0,83.0,AQ
-78.0,76.0,AQ
-77.0,168.0,AQ
-71.0,139.0,AQ
-85.0,-91.0,AQ
-84.0,-65.0,AQ
-71.0,40.0,AQ
-69.0,71.0,AQ
-69.0,79.0,AQ
-76.0,-107.0,AQ
-75.0,-107.0,AQ
-86.0,176.0,AQ
-80.0,-46.0,AQ
-68.0,53.0,AQ
-85.0,-119.0,AQ
-87.0,-153.0,AQ
-72.0,20.0,AQ
-66.0,102.0,AQ
-79.0,167.0,AQ
-75.0,-142.0,AQ
-68.0,-56.0,AQ
-67.0,109.0,AQ
-85.0,173.0,AQ
-85.0,116.0,AQ
-83.0,167.0,AQ
-71.0,-1.0,AQ
-73.0,27.0,AQ
-67.0,46.0,AQ
-70.0,3.0,AQ
-72.0,-36.0,AQ
-82.0,158.0,AQ
-72.0,75.0,AQ
-83.0,156.0,AQ
-80.0,154.0,AQ
-74.0,-80.0,AQ
-76.0,-132.0,AQ
-70.0,-6.0,AQ
-73.0,32.0,AQ
-85.0,-112.0,AQ
-82.0,-40.0,AQ
-71.0,-2.0,AQ
-70.0,164.0,AQ
-77.0,-142.0,AQ
-75.0,-140.0,AQ
-67.0,110.0,AQ
-75.0,-110.0,AQ
-85.0,-117.0,AQ
-74.0,-24.0,AQ
-79.0,-164.0,AQ
-70.0,16.0,AQ
-79.0,50.0,AQ
-73.0,-19.0,AQ
-74.0,-13.0,AQ
-69.0,33.0,AQ
-66.0,93.0,AQ
-83.0,-50.0,AQ
-74.0,-14.0,AQ
-78.0,-144.0,AQ
-65.0,96.0,AQ
-82.0,157.0,AQ
-77.0,-150.0,AQ
-73.0,-98.0,AQ
-71.0,16.0,AQ
-84.0,115.0,AQ
-80.0,102.0,AQ
-77.0,-127.0,AQ
-73.0,-104.0,AQ
-73.0,-103.0,AQ
-72.0,-64.0,AQ
-66.0,115.0,AQ
-68.0,79.0,AQ
-81.0,156.0,AQ
-76.0,-128.0,AQ
-85.0,-62.0,AQ
-86.0,167.0,AQ
-78.0,158.0,AQ
-87.0,-147.0,AQ
-70.0,146.0,AQ
-85.0,-166.0,AQ
-86.0,-144.0,AQ
-84.0,161.0,AQ
-77.0,-86.0,AQ
-77.0,-29.0,AQ
-80.0,-90.0,AQ
-61.0,-56.0,AQ
-66.0,56.0,AQ
-76.0,-126.0,AQ
-75.0,-14.0,AQ
-86.0,-167.0,AQ
-82.0,155.0,AQ
-69.0,120.0,AQ
-76.0,-66.0,AQ
-70.0,-74.0,AQ
-67.0,114.0,AQ
-76.0,-117.0,AQ
-68.0,68.0,AQ
-79.0,159.0,AQ
-75.0,-15.0,AQ
-66.0,98.0,AQ
-73.0,-81.0,AQ
-77.0,-156.0,AQ
-75.0,-99.0,AQ
-75.0,158.0,AQ
-81.0,-97.0,AQ
-66.0,52.0,AQ
-66.0,55.0,AQ
-84.0,159.0,AQ
-70.0,77.0,AQ
-68.0,99.0,AQ
-72.0,65.0,AQ
-84.0,180.0,AQ
-72.0,22.0,AQ
-75.0,65.0,AQ
-67.0,86.0,AQ
-68.0,145.0,AQ
-77.0,77.0,AQ
-85.0,-169.0,AQ
-82.0,-26.0,AQ
-78.0,-72.0,AQ
-74.0,169.0,AQ
-82.0,-149.0,AQ
-79.0,166.0,AQ
-79.0,165.0,AQ
-65.0,103.0,AQ
-60.0,160.0,AQ
-73.0,-60.0,AQ
-78.0,-42.0,AQ
-68.0,-77.0,AQ
-88.0,-68.0,AQ
-77.0,105.0,AQ
-74.0,125.0,AQ
-81.0,152.0,AQ
-81.0,-86.0,AQ
-79.0,157.0,AQ
-74.0,-101.0,AQ
-84.0,-140.0,AQ
-73.0,-89.0,AQ
-83.0,-146.0,AQ
-79.0,156.0,AQ
-73.0,-88.0,AQ
-78.0,-157.0,AQ
-80.0,-146.0,AQ
-74.0,-126.0,AQ
-78.0,-148.0,AQ
-74.0,-124.0,AQ
-82.0,-135.0,AQ
-73.0,-102.0,AQ
-78.0,-149.0,AQ
-80.0,-140.0,AQ
-73.0,-96.0,AQ
-77.0,-76.0,AQ
-71.0,10.0,AQ
-85.0,-67.0,AQ
-79.0,-90.0,AQ
-77.0,-28.0,AQ
-84.0,176.0,AQ
-73.0,-73.0,AQ
-69.0,86.0,AQ
-80.0,25.0,AQ
-74.0,-112.0,AQ
-74.0,-82.0,AQ
-67.0,145.0,AQ
-66.0,112.0,AQ
-78.0,-147.0,AQ
-83.0,-40.0,AQ
-67.0,111.0,AQ
-68.0,52.0,AQ
-67.0,-63.0,AQ
-82.0,-69.0,AQ
-75.0,161.0,AQ
-73.0,-105.0,AQ
-75.0,-143.0,AQ
-86.0,-166.0,AQ
-72.0,-60.0,AQ
-70.0,-1.0,AQ
-70.0,-76.0,AQ
-76.0,-24.0,AQ
-73.0,137.0,AQ
-78.0,-80.0,AQ
-67.0,139.0,AQ
-66.0,131.0,AQ
-84.0,171.0,AQ
-67.0,98.0,AQ
-82.0,-160.0,AQ
-78.0,-41.0,AQ
-66.0,134.0,AQ
-73.0,-86.0,AQ
-83.0,-106.0,AQ
-85.0,-95.0,AQ
-74.0,-74.0,AQ
-67.0,121.0,AQ
-68.0,72.0,AQ
-75.0,-74.0,AQ
-76.0,-63.0,AQ
-84.0,-60.0,AQ
-74.0,-105.0,AQ
-75.0,-128.0,AQ
-72.0,78.0,AQ
-66.0,104.0,AQ
-86.0,-157.0,AQ
-73.0,-132.0,AQ
-68.0,144.0,AQ
-75.0,-138.0,AQ
-74.0,-113.0,AQ
-87.0,-159.0,AQ
-66.0,-60.0,AQ
-85.0,-143.0,AQ
-67.0,101.0,AQ
-78.0,-152.0,AQ
-71.0,-65.0,AQ
-69.0,66.0,AQ
-75.0,160.0,AQ
-86.0,-90.0,AQ
-85.0,-96.0,AQ
-85.0,-128.0,AQ
-66.0,57.0,AQ
-68.0,150.0,AQ
-74.0,-127.0,AQ
-67.0,48.0,AQ
-69.0,65.0,AQ
-75.0,-68.0,AQ
-75.0,-131.0,AQ
-73.0,21.0,AQ
-66.0,135.0,AQ
-78.0,-84.0,AQ
-65.0,-57.0,AQ
-78.0,-171.0,AQ
-68.0,153.0,AQ
-80.0,-67.0,AQ
-75.0,-8.0,AQ
-66.0,163.0,AQ
-85.0,-89.0,AQ
-60.0,-70.0,AQ
-66.0,106.0,AQ
-70.0,8.0,AQ
-81.0,-56.0,AQ
-66.0,141.0,AQ
-70.0,-65.0,AQ
-80.0,90.0,AQ
-77.0,165.0,AQ
-73.0,-6.0,AQ
-72.0,-95.0,AQ
-74.0,-96.0,AQ
-73.0,29.0,AQ
-67.0,62.0,AQ
-76.0,157.0,AQ
-67.0,115.0,AQ
-66.0,103.0,AQ
-75.0,-85.0,AQ
-80.0,-94.0,AQ
-72.0,66.0,AQ
-78.0,-48.0,AQ
-70.0,50.0,AQ
-82.0,-36.0,AQ
-70.0,14.0,AQ
-75.0,-77.0,AQ
-84.0,-180.0,AQ
-71.0,-72.0,AQ
-74.0,-78.0,AQ
-69.0,0.0,AQ
-70.0,-61.0,AQ
-82.0,-45.0,AQ
-87.0,-152.0,AQ
-73.0,-91.0,AQ
-73.0,-71.0,AQ
-86.0,-141.0,AQ
-75.0,-61.0,AQ
-76.0,-134.0,AQ
-72.0,-6.0,AQ
-85.0,-99.0,AQ
-77.0,-80.0,AQ
-66.0,132.0,AQ
-68.0,151.0,AQ
-78.0,-88.0,AQ
-87.0,-156.0,AQ
-80.0,-80.0,AQ
-85.0,-138.0,AQ
-70.0,156.0,AQ
-80.0,76.0,AQ
-85.0,-125.0,AQ
-74.0,-123.0,AQ
-84.0,157.0,AQ
-72.0,-5.0,AQ
-67.0,96.0,AQ
-87.0,-149.0,AQ
-71.0,-6.0,AQ
-69.0,95.0,AQ
-74.0,-69.0,AQ
-66.0,126.0,AQ
-85.0,162.0,AQ
-67.0,180.0,AQ
-78.0,-44.0,AQ
-84.0,-150.0,AQ
-60.0,-46.0,AQ
-87.0,-142.0,AQ
-67.0,12.0,AQ
-76.0,-148.0,AQ
-73.0,-67.0,AQ
-71.0,-10.0,AQ
-67.0,-62.0,AQ
-78.0,-79.0,AQ
-73.0,1.0,AQ
-84.0,-89.0,AQ
-85.0,-98.0,AQ
-76.0,-28.0,AQ
-86.0,180.0,AQ
-71.0,6.0,AQ
-84.0,158.0,AQ
-80.0,-79.0,AQ
-61.0,-59.0,AQ
-72.0,37.0,AQ
-73.0,-76.0,AQ
-76.0,-73.0,AQ
-67.0,92.0,AQ
-73.0,-65.0,AQ
-68.0,-64.0,AQ
-78.0,-105.0,AQ
-77.0,-87.0,AQ
-74.0,-93.0,AQ
-87.0,-146.0,AQ
-74.0,-98.0,AQ
-68.0,154.0,AQ
-75.0,90.0,AQ
-74.0,-131.0,AQ
-72.0,76.0,AQ
-85.0,176.0,AQ
-69.0,35.0,AQ
-75.0,66.0,AQ
-61.0,-47.0,AQ
-83.0,-46.0,AQ
-85.0,-111.0,AQ
-85.0,-142.0,AQ
-70.0,2.0,AQ
-80.0,-23.0,AQ
-85.0,-163.0,AQ
-74.0,-104.0,AQ
-72.0,77.0,AQ
-79.0,-82.0,AQ
-80.0,-91.0,AQ
-72.0,63.0,AQ
-66.0,85.0,AQ
-74.0,168.0,AQ
-79.0,-76.0,AQ
-69.0,51.0,AQ
-68.0,54.0,AQ
-60.0,139.0,AQ
-66.0,50.0,AQ
-80.0,-24.0,AQ
-76.0,63.0,AQ
-71.0,35.0,AQ
-74.0,69.0,AQ
-74.0,90.0,AQ
-84.0,-178.0,AQ
-67.0,42.0,AQ
-67.0,91.0,AQ
-76.0,-138.0,AQ
-71.0,2.0,AQ
-69.0,63.0,AQ
-84.0,-67.0,AQ
-81.0,-33.0,AQ
-73.0,60.0,AQ
-75.0,-120.0,AQ
-74.0,-66.0,AQ
-86.0,179.0,AQ
-86.0,-174.0,AQ
-73.0,70.0,AQ
-68.0,7.0,AQ
-79.0,-30.0,AQ
-72.0,71.0,AQ
-72.0,85.0,AQ
-82.0,-30.0,AQ
-67.0,85.0,AQ
-86.0,-88.0,AQ
-78.0,-143.0,AQ
-66.0,124.0,AQ
-67.0,-69.0,AQ
-78.0,-167.0,AQ
-73.0,20.0,AQ
-86.0,-68.0,AQ
-74.0,-21.0,AQ
-82.0,165.0,AQ
-85.0,-158.0,AQ
-82.0,-90.0,AQ
-66.0,88.0,AQ
-85.0,-145.0,AQ
-74.0,76.0,AQ
-85.0,-156.0,AQ
-78.0,-130.0,AQ
-65.0,-59.0,AQ
-75.0,159.0,AQ
-86.0,177.0,AQ
-65.0,105.0,AQ
-79.0,-45.0,AQ
-85.0,-129.0,AQ
-75.0,-26.0,AQ
-72.0,-94.0,AQ
-82.0,-31.0,AQ
-79.0,-81.0,AQ
-74.0,132.0,AQ
-75.0,76.0,AQ
-75.0,-122.0,AQ
-67.0,118.0,AQ
-77.0,-157.0,AQ
-69.0,36.0,AQ
-86.0,-178.0,AQ
-73.0,40.0,AQ
-80.0,-98.0,AQ
-81.0,-87.0,AQ
-70.0,1.0,AQ
-78.0,-145.0,AQ
-66.0,73.0,AQ
-67.0,-60.0,AQ
-70.0,-10.0,AQ
-67.0,7.0,AQ
-61.0,15.0,AQ
-73.0,5.0,AQ
-83.0,154.0,AQ
-70.0,11.0,AQ
-58.0,-12.0,AQ
-63.0,94.0,AQ
-83.0,175.0,AQ
-71.0,41.0,AQ
-68.0,-11.0,AQ
-71.0,17.0,AQ
-66.0,78.0,AQ
-69.0,61.0,AQ
-70.0,96.0,AQ
-74.0,73.0,AQ
-79.0,40.0,AQ
-64.0,99.0,AQ
-65.0,99.0,AQ
-85.0,110.0,AQ
-65.0,8.0,AQ
-82.0,55.0,AQ
-74.0,160.0,AQ
-64.0,83.0,AQ
-82.0,-23.0,AQ
-72.0,111.0,AQ
-70.0,19.0,AQ
-76.0,-78.0,AQ
-72.0,-15.0,AQ
-74.0,-20.0,AQ
-68.0,30.0,AQ
-80.0,-153.0,AQ
-74.0,-58.0,AQ
-76.0,-55.0,AQ
-82.0,-175.0,AQ
-79.0,-80.0,AQ
-67.0,-48.0,AQ
-68.0,-3.0,AQ
-67.0,18.0,AQ
-74.0,110.0,AQ
-74.0,-22.0,AQ
-72.0,179.0,AQ
-86.0,170.0,AQ
-75.0,-166.0,AQ
-78.0,-37.0,AQ
-71.0,-7.0,AQ
-76.0,-84.0,AQ
-72.0,-13.0,AQ
-80.0,-78.0,AQ
-81.0,-41.0,AQ
-61.0,-40.0,AQ
-60.0,-150.0,AQ
-78.0,88.0,AQ
-78.0,-82.0,AQ
-75.0,-20.0,AQ
-70.0,31.0,AQ
-81.0,-164.0,AQ
-67.0,65.0,AQ
-73.0,158.0,AQ
-77.0,-82.0,AQ
-82.0,-57.0,AQ
-74.0,-108.0,AQ
-88.0,-176.0,AQ
-68.0,-9.0,AQ
-75.0,-75.0,AQ
-72.0,-39.0,AQ
-78.0,38.0,AQ
-73.0,-87.0,AQ
-69.0,62.0,AQ
-73.0,122.0,AQ
-79.0,-39.0,AQ
-72.0,97.0,AQ
-81.0,-49.0,AQ
-76.0,65.0,AQ
-70.0,-4.0,AQ
-72.0,174.0,AQ
-66.0,67.0,AQ
-75.0,145.0,AQ
-65.0,70.0,AQ
-64.0,87.0,AQ
-60.0,15.0,AQ
-60.0,-59.0,AQ
-60.0,120.0,AQ
-60.0,-115.0,AQ
-83.0,-35.0,AQ
-84.0,-145.0,AQ
-82.0,-145.0,AQ
-84.0,-155.0,AQ
-81.0,-142.0,AQ
-80.0,-143.0,AQ
-79.0,-150.0,AQ
-81.0,-140.0,AQ
-69.0,-6.0,AQ
-62.0,-153.0,AQ
-72.0,149.0,AQ
-66.0,17.0,AQ
-60.0,37.0,AQ
-62.0,70.0,AQ
-80.0,80.0,AQ
-74.0,-84.0,AQ
-73.0,-85.0,AQ
-84.0,-130.0,AQ
-77.0,-171.0,AQ
-77.0,-166.0,AQ
-80.0,153.0,AQ
-80.0,-178.0,AQ
-61.0,-36.0,AQ
-67.0,-10.0,AQ
-75.0,-23.0,AQ
-76.0,-25.0,AQ
-65.0,145.0,AQ
-82.0,-34.0,AQ
-82.0,154.0,AQ
-80.0,-115.0,AQ
-74.0,70.0,AQ
-68.0,-80.0,AQ
-67.0,166.0,AQ
-69.0,131.0,AQ
-75.0,125.0,AQ
-70.0,17.0,AQ
-76.0,-176.0,AQ
-83.0,-172.0,AQ
-69.0,-123.0,AQ
-65.0,140.0,AQ
-66.0,122.0,AQ
-66.0,62.0,AQ
-79.0,155.0,AQ
-72.0,-104.0,AQ
-74.0,-30.0,AQ
-71.0,-13.0,AQ
-78.0,-40.0,AQ
-70.0,-12.0,AQ
-72.0,-41.0,AQ
-60.0,40.0,AQ
-70.0,-48.0,AQ
-79.0,-40.0,AQ
-78.0,-50.0,AQ
-69.0,1.0,AQ
-71.0,-0.0,AQ
-82.0,-50.0,AQ
-83.0,-60.0,AQ
-78.0,-78.0,AQ
-81.0,77.0,AQ
-74.0,-138.0,AQ
-78.0,-38.0,AQ
-69.0,-61.0,AQ
-68.0,167.0,AQ
-70.0,22.0,AQ
-79.0,-38.0,AQ
-70.0,136.0,AQ
-70.0,-9.0,AQ
-68.0,-8.0,AQ
-74.0,-11.0,AQ
-81.0,-62.0,AQ
-86.0,-105.0,AQ
-72.0,-173.0,AQ
-65.0,-50.0,AQ
-74.0,120.0,AQ
-70.0,166.0,AQ
-85.0,-132.0,AQ
-71.0,-16.0,AQ
-69.0,-2.0,AQ
-82.0,-75.0,AQ
-71.0,-170.0,AQ
-66.0,168.0,AQ
-64.0,106.0,AQ
-61.0,70.0,AQ
-65.0,143.0,AQ
-65.0,35.0,AQ
-77.0,-83.0,AQ
-74.0,98.0,AQ
-72.0,-18.0,AQ
-79.0,-68.0,AQ
-81.0,-35.0,AQ
-72.0,-16.0,AQ
-65.0,138.0,AQ
-68.0,71.0,AQ
-68.0,-60.0,AQ
-68.0,-62.0,AQ
-67.0,113.0,AQ
-64.0,91.0,AQ
-72.0,-35.0,AQ
-69.0,-36.0,AQ
-82.0,170.0,AQ
-79.0,-148.0,AQ
-68.0,112.0,AQ
-81.0,-31.0,AQ
-70.0,167.0,AQ
-77.0,-164.0,AQ
-75.0,-153.0,AQ
-81.0,15.0,AQ
-64.0,60.0,AQ
-63.0,-41.0,AQ
-65.0,86.0,AQ
-86.0,-168.0,AQ
-82.0,-63.0,AQ
-83.0,9.0,AQ
-84.0,35.0,AQ
35.0,129.0,AQ
-67.0,67.0,AQ
-62.0,88.0,AQ
-84.0,-49.0,AQ
-76.0,146.0,AQ
-72.0,-79.0,AQ
-38.0,-58.0,AR
-29.0,-56.0,AR
-32.0,-60.0,AR
-32.0,-59.0,AR
-28.0,-56.0,AR
-36.0,-59.0,AR
-34.0,-59.0,AR
-30.0,-59.0,AR
-26.0,-58.0,AR
-27.0,-59.0,AR
-35.0,-59.0,AR
-35.0,-58.0,AR
-38.0,-60.0,AR
-37.0,-58.0,AR
-27.0,-56.0,AR
-39.0,-59.0,AR
-38.0,-59.0,AR
-30.0,-58.0,AR
-28.0,-59.0,AR
-29.0,-57.0,AR
-27.0,-57.0,AR
-25.0,-60.0,AR
-29.0,-58.0,AR
-31.0,-58.0,AR
-25.0,-59.0,AR
-28.0,-57.0,AR
-31.0,-59.0,AR
-32.0,-58.0,AR
-29.0,-59.0,AR
-27.0,-55.0,AR
-26.0,-54.0,AR
-27.0,-54.0,AR
-34.0,-60.0,AR
-30.0,-57.0,AR
-26.0,-55.0,AR
-26.0,-60.0,AR
-36.0,-58.0,AR
-27.0,-58.0,AR
-29.0,-60.0,AR
-28.0,-58.0,AR
-25.0,-58.0,AR
-30.0,-60.0,AR
-31.0,-60.0,AR
-38.0,-57.0,AR
-26.0,-59.0,AR
-37.0,-57.0,AR
-33.0,-59.0,AR
-35.0,-57.0,AR
-37.0,-59.0,AR
-28.0,-55.0,AR
-28.0,-60.0,AR
-33.0,-58.0,AR
-37.0,-60.0,AR
-33.0,-60.0,AR
-36.0,-60.0,AR
-27.0,-60.0,AR
-36.0,-57.0,AR
-35.0,-60.0,AR
-24.0,-60.0,AR
-33.0,-66.0,AR
-39.0,-60.0,AR
-34.0,-58.0,AR
-29.0,-55.0,AR
-55.0,-66.0,AR
-24.0,-59.0,AR
-36.0,-56.0,AR
-39.0,-58.0,AR
-39.0,-57.0,AR
-34.0,-54.0,AR
-58.0,-58.0,AR
-23.0,-57.0,AR
-33.0,-63.0,AR
-28.0,-66.0,AR
-37.0,-54.0,AR
-46.0,-67.0,AR
-33.0,-70.0,AR
-27.0,-65.0,AR
-33.0,-64.0,AR
-31.0,-64.0,AR
-31.0,-61.0,AR
-55.0,-65.0,AR
-47.0,-67.0,AR
-39.0,-61.0,AR
-39.0,-63.0,AR
-28.0,-67.0,AR
-26.0,-67.0,AR
-39.0,-62.0,AR
-51.0,-72.0,AR
-38.0,-71.0,AR
-43.0,-65.0,AR
-24.0,-65.0,AR
-28.0,-61.0,AR
-31.0,-70.0,AR
-28.0,-65.0,AR
-49.0,-68.0,AR
-40.0,-66.0,AR
-40.0,-65.0,AR
-52.0,-72.0,AR
-51.0,-69.0,AR
-38.0,-69.0,AR
-25.0,-65.0,AR
-42.0,-68.0,AR
-42.0,-67.0,AR
-26.0,-66.0,AR
-49.0,-69.0,AR
-49.0,-67.0,AR
-37.0,-69.0,AR
-24.0,-61.0,AR
-23.0,-63.0,AR
-32.0,-69.0,AR
-35.0,-69.0,AR
-40.0,-71.0,AR
-37.0,-62.0,AR
-23.0,-65.0,AR
-32.0,-62.0,AR
-33.0,-65.0,AR
-25.0,-61.0,AR
-47.0,-72.0,AR
-43.0,-66.0,AR
-43.0,-71.0,AR
-43.0,-70.0,AR
-33.0,-61.0,AR
-35.0,-61.0,AR
-27.0,-66.0,AR
-29.0,-69.0,AR
-28.0,-69.0,AR
-27.0,-67.0,AR
-26.0,-65.0,AR
-31.0,-69.0,AR
-39.0,-70.0,AR
-44.0,-70.0,AR
-33.0,-69.0,AR
-26.0,-61.0,AR
-24.0,-63.0,AR
-23.0,-67.0,AR
-31.0,-68.0,AR
-43.0,-72.0,AR
-40.0,-63.0,AR
-29.0,-64.0,AR
-41.0,-63.0,AR
-44.0,-66.0,AR
-28.0,-64.0,AR
-25.0,-64.0,AR
-34.0,-66.0,AR
-27.0,-64.0,AR
-52.0,-69.0,AR
-30.0,-66.0,AR
-23.0,-64.0,AR
-31.0,-65.0,AR
-29.0,-66.0,AR
-30.0,-70.0,AR
-37.0,-71.0,AR
-33.0,-67.0,AR
-39.0,-69.0,AR
-51.0,-73.0,AR
-27.0,-62.0,AR
-22.0,-64.0,AR
-50.0,-69.0,AR
-30.0,-67.0,AR
-42.0,-70.0,AR
-40.0,-70.0,AR
-24.0,-62.0,AR
-32.0,-61.0,AR
-46.0,-70.0,AR
-38.0,-63.0,AR
-37.0,-63.0,AR
-22.0,-65.0,AR
-24.0,-64.0,AR
-23.0,-62.0,AR
-41.0,-70.0,AR
-35.0,-62.0,AR
-32.0,-70.0,AR
-55.0,-67.0,AR
-24.0,-67.0,AR
-30.0,-68.0,AR
-26.0,-64.0,AR
-28.0,-63.0,AR
-42.0,-64.0,AR
-30.0,-64.0,AR
-22.0,-66.0,AR
-55.0,-64.0,AR
-37.0,-70.0,AR
-48.0,-72.0,AR
-47.0,-70.0,AR
-29.0,-63.0,AR
-36.0,-70.0,AR
-29.0,-68.0,AR
-35.0,-70.0,AR
-34.0,-70.0,AR
-29.0,-65.0,AR
-41.0,-71.0,AR
-30.0,-69.0,AR
-23.0,-66.0,AR
-54.0,-68.0,AR
-33.0,-68.0,AR
-36.0,-68.0,AR
-36.0,-69.0,AR
-49.0,-70.0,AR
-49.0,-71.0,AR
-47.0,-69.0,AR
-32.0,-65.0,AR
-34.0,-69.0,AR
-50.0,-70.0,AR
-25.0,-66.0,AR
-24.0,-66.0,AR
-29.0,-70.0,AR
-38.0,-61.0,AR
-39.0,-71.0,AR
-29.0,-62.0,AR
-40.0,-64.0,AR
-29.0,-67.0,AR
-30.0,-62.0,AR
-36.0,-64.0,AR
-44.0,-68.0,AR
-55.0,-68.0,AR
-44.0,-71.0,AR
-45.0,-65.0,AR
-45.0,-67.0,AR
-34.0,-61.0,AR
-27.0,-63.0,AR
-35.0,-64.0,AR
-34.0,-65.0,AR
-39.0,-65.0,AR
-41.0,-62.0,AR
